app,keyCount,mouseCount,year,month,day,hour,minute
MuMuPlayer,0,19,2024,11,05,21,15
MuMuPlayer,0,19,2024,11,05,21,16
MuMuPlayer,0,3,2024,11,05,21,17
MuMuPlayer,0,18,2024,11,05,21,19
MuMuPlayer,0,12,2024,11,05,21,20
MuMuPlayer,0,5,2024,11,05,21,21
MuMuPlayer,0,0,2024,11,05,21,22
MuMuPlayer,0,6,2024,11,05,21,23
MuMuPlayer,0,39,2024,11,05,21,24
QQ,5,2,2024,11,05,21,24
SysDefault,0,3,2024,11,05,21,24
MuMuPlayer,0,18,2024,11,05,21,25
MuMuPlayer,0,27,2024,11,05,21,26
MuMuPlayer,0,22,2024,11,05,21,27
MuMuPlayer,0,37,2024,11,05,21,28
msedge,0,2,2024,11,05,21,29
MuMuPlayer,0,47,2024,11,05,21,29
SysDefault,0,3,2024,11,05,21,29
MuMuPlayer,0,6,2024,11,05,21,30
MuMuPlayer,0,60,2024,11,05,21,31
MuMuPlayer,0,46,2024,11,05,21,32
SysDefault,0,2,2024,11,05,21,32
MuMuPlayer,0,54,2024,11,05,21,33
MuMuPlayer,0,18,2024,11,05,21,34
MuMuPlayer,0,23,2024,11,05,21,35
MuMuPlayer,0,52,2024,11,05,21,36
MuMuPlayer,0,55,2024,11,05,21,37
MuMuPlayer,0,59,2024,11,05,21,38
MuMuPlayer,2,29,2024,11,05,21,39
MuMuPlayer,0,9,2024,11,05,21,40
MuMuPlayer,0,26,2024,11,05,21,41
QQ,0,6,2024,11,05,21,41
SysDefault,0,2,2024,11,05,21,41
MuMuPlayer,0,47,2024,11,05,21,42
MuMuPlayer,0,26,2024,11,05,21,43
MuMuPlayer,0,17,2024,11,05,21,44
MuMuPlayer,0,39,2024,11,05,21,45
MuMuPlayer,0,4,2024,11,05,21,46
MuMuPlayer,0,27,2024,11,05,21,47
MuMuPlayer,0,17,2024,11,05,21,48
MuMuPlayer,0,49,2024,11,05,21,49
QQ,34,1,2024,11,05,21,49
SysDefault,0,2,2024,11,05,21,49
MuMuPlayer,0,29,2024,11,05,21,50
SysDefault,0,2,2024,11,05,21,50
MuMuPlayer,0,38,2024,11,05,21,51
QQ,22,4,2024,11,05,21,51
SysDefault,0,5,2024,11,05,21,51
MuMuPlayer,0,23,2024,11,05,21,52
QQ,40,1,2024,11,05,21,52
SysDefault,0,2,2024,11,05,21,52
MuMuPlayer,0,22,2024,11,05,21,53
QQ,19,5,2024,11,05,21,53
SysDefault,0,2,2024,11,05,21,53
MuMuPlayer,0,41,2024,11,05,21,54
QQ,28,2,2024,11,05,21,54
SysDefault,0,3,2024,11,05,21,54
MuMuPlayer,0,38,2024,11,05,21,55
QQ,13,1,2024,11,05,21,55
SysDefault,0,1,2024,11,05,21,55
MuMuPlayer,0,27,2024,11,05,21,56
MuMuPlayer,0,24,2024,11,05,21,57
MuMuPlayer,0,34,2024,11,05,21,58
MuMuPlayer,0,55,2024,11,05,21,59
SysDefault,0,2,2024,11,05,21,59
MuMuPlayer,0,29,2024,11,05,22,00
MuMuPlayer,0,8,2024,11,05,22,01
MuMuPlayer,0,58,2024,11,05,22,02
MuMuPlayer,0,16,2024,11,05,22,03
MuMuPlayer,0,43,2024,11,05,22,04
MuMuPlayer,0,38,2024,11,05,22,05
MuMuPlayer,0,15,2024,11,05,22,06
MuMuPlayer,0,2,2024,11,05,22,07
MuMuPlayer,0,23,2024,11,05,22,08
MuMuPlayer,0,43,2024,11,05,22,09
MuMuPlayer,0,44,2024,11,05,22,10
MuMuPlayer,0,36,2024,11,05,22,11
MuMuPlayer,0,62,2024,11,05,22,12
MuMuPlayer,0,35,2024,11,05,22,13
MuMuPlayer,0,22,2024,11,05,22,14
MuMuPlayer,0,21,2024,11,05,22,15
MuMuPlayer,0,18,2024,11,05,22,16
MuMuPlayer,0,11,2024,11,05,22,17
MuMuPlayer,0,50,2024,11,05,22,18
MuMuPlayer,0,46,2024,11,05,22,19
MuMuPlayer,0,42,2024,11,05,22,20
MuMuPlayer,0,39,2024,11,05,22,21
MuMuPlayer,0,32,2024,11,05,22,22
SysDefault,0,4,2024,11,05,22,22
MuMuPlayer,0,26,2024,11,05,22,23
MuMuPlayer,0,30,2024,11,05,22,24
msedge,0,1,2024,11,05,22,25
explorer,0,1,2024,11,05,22,25
MuMuPlayer,0,53,2024,11,05,22,25
SysDefault,0,1,2024,11,05,22,25
MuMuPlayer,0,5,2024,11,05,22,26
msedge,0,1,2024,11,05,22,27
MuMuPlayer,0,16,2024,11,05,22,27
SysDefault,0,2,2024,11,05,22,27
MuMuPlayer,0,23,2024,11,05,22,28
MuMuPlayer,0,11,2024,11,05,22,29
MuMuPlayer,0,29,2024,11,05,22,30
MuMuPlayer,0,49,2024,11,05,22,31
MuMuPlayer,0,55,2024,11,05,22,32
MuMuPlayer,0,24,2024,11,05,22,33
MuMuPlayer,0,33,2024,11,05,22,34
MuMuPlayer,0,22,2024,11,05,22,35
MuMuPlayer,0,48,2024,11,05,22,36
MuMuPlayer,0,30,2024,11,05,22,37
QQ,0,11,2024,11,05,22,37
SysDefault,0,1,2024,11,05,22,37
MuMuPlayer,0,0,2024,11,05,22,43
MuMuPlayer,0,3,2024,11,05,22,51
QQ,5,1,2024,11,05,22,51
SysDefault,0,1,2024,11,05,22,51
msedge,0,7,2024,11,05,22,52
explorer,0,2,2024,11,05,22,52
devcpp,0,2,2024,11,05,22,52
QQ,40,31,2024,11,05,22,52
SysDefault,0,3,2024,11,05,22,52
msedge,27,57,2024,11,05,22,53
msedge,12,9,2024,11,05,22,54
QQ,0,2,2024,11,05,22,54
SysDefault,0,4,2024,11,05,22,54
msedge,53,0,2024,11,05,22,55
msedge,34,7,2024,11,05,22,56
msedge,41,12,2024,11,05,22,57
ApplicationFrameHost,0,4,2024,11,05,22,57
PickerHost,0,3,2024,11,05,22,57
explorer,0,1,2024,11,05,22,57
SysDefault,0,2,2024,11,05,22,57
msedge,17,16,2024,11,05,22,58
explorer,0,2,2024,11,05,22,58
QQ,133,17,2024,11,05,22,58
SysDefault,0,6,2024,11,05,22,58
msedge,23,23,2024,11,05,22,59
msedge,128,5,2024,11,05,23,00
msedge,126,0,2024,11,05,23,01
msedge,71,0,2024,11,05,23,02
msedge,74,2,2024,11,05,23,03
msedge,36,0,2024,11,05,23,04
QQ,1,28,2024,11,05,23,04
SysDefault,0,6,2024,11,05,23,04
msedge,10,2,2024,11,05,23,05
ApplicationFrameHost,0,1,2024,11,05,23,05
explorer,0,5,2024,11,05,23,05
devcpp,77,2,2024,11,05,23,05
QQ,0,8,2024,11,05,23,05
SysDefault,0,5,2024,11,05,23,05
msedge,5,131,2024,11,05,23,06
explorer,0,1,2024,11,05,23,06
MuMuPlayer,0,118,2024,11,05,23,06
SysDefault,0,5,2024,11,05,23,06
msedge,0,40,2024,11,05,23,07
MuMuPlayer,0,58,2024,11,05,23,07
devcpp,106,2,2024,11,05,23,07
SysDefault,0,1,2024,11,05,23,07
msedge,0,5,2024,11,05,23,08
explorer,0,4,2024,11,05,23,08
devcpp,59,5,2024,11,05,23,08
QQ,0,17,2024,11,05,23,08
SysDefault,0,5,2024,11,05,23,08
msedge,0,2,2024,11,05,23,09
devcpp,38,3,2024,11,05,23,09
Feishu,0,2,2024,11,05,23,09
SysDefault,0,2,2024,11,05,23,09
devcpp,17,7,2024,11,05,23,10
devcpp,44,30,2024,11,05,23,11
devcpp,37,0,2024,11,05,23,12
devcpp,35,0,2024,11,05,23,13
devcpp,75,0,2024,11,05,23,14
devcpp,91,1,2024,11,05,23,15
devcpp,123,0,2024,11,05,23,16
SysDefault,1,0,2024,11,05,23,16
msedge,20,6,2024,11,05,23,17
devcpp,83,1,2024,11,05,23,17
msedge,0,285,2024,11,05,23,18
msedge,0,180,2024,11,05,23,19
devcpp,0,5,2024,11,05,23,19
SysDefault,0,1,2024,11,05,23,19
devcpp,12,2,2024,11,05,23,20
devcpp,33,2,2024,11,05,23,21
devcpp,29,7,2024,11,05,23,22
explorer,0,1,2024,11,05,23,23
devcpp,38,3,2024,11,05,23,23
Feishu,0,25,2024,11,05,23,23
QQ,27,10,2024,11,05,23,23
SysDefault,0,3,2024,11,05,23,23
devcpp,113,2,2024,11,05,23,24
devcpp,143,4,2024,11,05,23,25
devcpp,99,2,2024,11,05,23,26
devcpp,131,19,2024,11,05,23,27
QQ,0,1,2024,11,05,23,27
SysDefault,0,7,2024,11,05,23,27
devcpp,106,15,2024,11,05,23,28
msedge,0,11,2024,11,05,23,29
devcpp,41,12,2024,11,05,23,29
SysDefault,0,1,2024,11,05,23,29
devcpp,91,19,2024,11,05,23,30
devcpp,115,12,2024,11,05,23,31
devcpp,192,1,2024,11,05,23,32
devcpp,71,15,2024,11,05,23,33
devcpp,129,43,2024,11,05,23,34
devcpp,40,6,2024,11,05,23,35
msedge,3,31,2024,11,05,23,37
devcpp,0,0,2024,11,05,23,37
SysDefault,0,1,2024,11,05,23,37
msedge,0,100,2024,11,05,23,38
msedge,0,3,2024,11,05,23,39
devcpp,77,0,2024,11,05,23,39
SysDefault,0,1,2024,11,05,23,39
devcpp,129,2,2024,11,05,23,40
devcpp,76,3,2024,11,05,23,41
devcpp,45,15,2024,11,05,23,45
devcpp,157,4,2024,11,05,23,46
devcpp,53,26,2024,11,05,23,47
devcpp,9,0,2024,11,05,23,48
devcpp,17,9,2024,11,05,23,49
devcpp,23,0,2024,11,05,23,50
msedge,69,10,2024,11,05,23,51
devcpp,80,1,2024,11,05,23,51
SysDefault,0,3,2024,11,05,23,51
msedge,0,15,2024,11,05,23,52
devcpp,59,38,2024,11,05,23,52
SysDefault,0,1,2024,11,05,23,52
msedge,15,1,2024,11,05,23,53
devcpp,116,30,2024,11,05,23,53
SysDefault,0,2,2024,11,05,23,53
devcpp,60,0,2024,11,05,23,54
msedge,0,2,2024,11,05,23,55
devcpp,63,0,2024,11,05,23,55
SysDefault,0,1,2024,11,05,23,55
devcpp,131,4,2024,11,05,23,56
devcpp,141,0,2024,11,05,23,57
devcpp,132,0,2024,11,05,23,58
devcpp,145,1,2024,11,05,23,59
devcpp,83,0,2024,11,06,00,00
devcpp,86,0,2024,11,06,00,01
devcpp,106,1,2024,11,06,00,02
devcpp,106,3,2024,11,06,00,03
devcpp,45,0,2024,11,06,00,04
devcpp,66,43,2024,11,06,00,05
devcpp,138,3,2024,11,06,00,06
devcpp,125,37,2024,11,06,00,07
devcpp,127,45,2024,11,06,00,08
devcpp,208,41,2024,11,06,00,09
devcpp,47,14,2024,11,06,00,10
devcpp,0,1,2024,11,06,00,11
devcpp,210,41,2024,11,06,00,12
devcpp,87,0,2024,11,06,00,13
devcpp,109,53,2024,11,06,00,14
msedge,56,7,2024,11,06,00,15
devcpp,76,3,2024,11,06,00,15
SysDefault,0,2,2024,11,06,00,15
explorer,0,1,2024,11,06,00,16
MuMuPlayer,0,9,2024,11,06,00,16
devcpp,20,24,2024,11,06,00,16
SysDefault,0,4,2024,11,06,00,16
StartMenuExperienceHost,0,1,2024,11,06,00,24
SearchHost,0,1,2024,11,06,00,24
explorer,0,1,2024,11,06,00,24
MuMuPlayer,0,3,2024,11,06,00,24
MuMuPlayer,0,2,2024,11,06,11,57
MuMuPlayer,0,22,2024,11,06,11,58
MuMuPlayer,0,41,2024,11,06,11,59
ShellExperienceHost,0,1,2024,11,06,12,00
MuMuPlayer,0,44,2024,11,06,12,00
SysDefault,0,1,2024,11,06,12,00
MuMuPlayer,0,61,2024,11,06,12,01
MuMuPlayer,0,47,2024,11,06,12,02
MuMuPlayer,0,7,2024,11,06,12,03
explorer,0,2,2024,11,06,12,04
MuMuPlayer,0,10,2024,11,06,12,04
QQ,0,36,2024,11,06,12,04
SysDefault,0,1,2024,11,06,12,04
devcpp,0,32,2024,11,06,12,05
devcpp,0,17,2024,11,06,12,08
devcpp,54,79,2024,11,06,12,10
devcpp,25,122,2024,11,06,12,11
devcpp,49,0,2024,11,06,12,12
devcpp,2,0,2024,11,06,12,13
devcpp,165,0,2024,11,06,12,14
devcpp,106,0,2024,11,06,12,15
devcpp,119,64,2024,11,06,12,16
explorer,0,1,2024,11,06,12,17
MuMuPlayer,0,34,2024,11,06,12,17
devcpp,2,3,2024,11,06,12,17
devcpp,0,1,2024,11,06,12,18
devcpp,29,2,2024,11,06,12,20
msedge,5,0,2024,11,06,12,22
explorer,0,1,2024,11,06,12,22
devcpp,42,19,2024,11,06,12,22
msedge,5,42,2024,11,06,12,23
devcpp,116,1,2024,11,06,12,23
SysDefault,0,1,2024,11,06,12,23
devcpp,176,0,2024,11,06,12,24
devcpp,6,2,2024,11,06,12,25
devcpp,10,1,2024,11,06,12,26
devcpp,47,53,2024,11,06,12,27
devcpp,237,0,2024,11,06,12,28
devcpp,41,6,2024,11,06,12,29
devcpp,24,0,2024,11,06,12,30
devcpp,176,0,2024,11,06,12,31
devcpp,50,0,2024,11,06,12,32
devcpp,233,0,2024,11,06,12,33
devcpp,13,35,2024,11,06,12,34
devcpp,23,0,2024,11,06,12,35
devcpp,222,1,2024,11,06,12,36
devcpp,137,0,2024,11,06,12,37
SysDefault,1,0,2024,11,06,12,37
devcpp,145,3,2024,11,06,12,38
devcpp,33,2,2024,11,06,12,39
devcpp,283,0,2024,11,06,12,40
devcpp,190,0,2024,11,06,12,41
devcpp,168,6,2024,11,06,12,42
devcpp,160,0,2024,11,06,12,43
devcpp,118,6,2024,11,06,12,44
devcpp,207,0,2024,11,06,12,45
devcpp,165,2,2024,11,06,12,46
devcpp,25,0,2024,11,06,12,47
devcpp,12,0,2024,11,06,12,49
devcpp,1,0,2024,11,06,12,50
devcpp,82,0,2024,11,06,12,51
devcpp,170,0,2024,11,06,12,52
devcpp,220,3,2024,11,06,12,53
devcpp,118,15,2024,11,06,12,54
devcpp,82,53,2024,11,06,12,55
devcpp,88,6,2024,11,06,12,56
devcpp,130,20,2024,11,06,12,57
SysDefault,1,0,2024,11,06,12,57
devcpp,94,1,2024,11,06,12,58
SysDefault,1,0,2024,11,06,12,58
devcpp,170,0,2024,11,06,12,59
devcpp,184,0,2024,11,06,13,00
devcpp,198,0,2024,11,06,13,01
devcpp,112,0,2024,11,06,13,02
msedge,0,1,2024,11,06,13,03
StartMenuExperienceHost,0,1,2024,11,06,13,03
SearchHost,0,1,2024,11,06,13,03
explorer,0,2,2024,11,06,13,03
MuMuPlayer,0,11,2024,11,06,13,03
devcpp,7,44,2024,11,06,13,03
SysDefault,0,1,2024,11,06,13,03
devcpp,16,1,2024,11,06,13,40
QQ,0,2,2024,11,06,13,40
SysDefault,0,78,2024,11,06,13,40
devcpp,43,41,2024,11,06,13,41
devcpp,116,109,2024,11,06,13,42
msedge,99,7,2024,11,06,13,43
devcpp,117,1,2024,11,06,13,43
SysDefault,0,1,2024,11,06,13,43
devcpp,187,44,2024,11,06,13,44
devcpp,194,0,2024,11,06,13,45
devcpp,209,18,2024,11,06,13,46
devcpp,173,2,2024,11,06,13,47
devcpp,171,2,2024,11,06,13,48
SysDefault,1,0,2024,11,06,13,48
devcpp,4,0,2024,11,06,13,49
devcpp,247,2,2024,11,06,13,50
devcpp,31,0,2024,11,06,13,51
msedge,24,78,2024,11,06,13,52
devcpp,0,0,2024,11,06,13,52
SysDefault,0,1,2024,11,06,13,52
msedge,0,1,2024,11,06,13,53
devcpp,0,24,2024,11,06,13,53
devcpp,48,51,2024,11,06,13,54
devcpp,55,6,2024,11,06,13,55
SysDefault,1,0,2024,11,06,13,55
devcpp,0,44,2024,11,06,13,56
devcpp,46,32,2024,11,06,13,57
devcpp,33,15,2024,11,06,13,58
devcpp,37,53,2024,11,06,13,59
devcpp,6,10,2024,11,06,14,00
devcpp,52,12,2024,11,06,14,01
devcpp,10,2,2024,11,06,14,02
devcpp,40,8,2024,11,06,14,12
WindowsTerminal,0,1,2024,11,06,14,13
devcpp,90,11,2024,11,06,14,13
WindowsTerminal,24,1,2024,11,06,14,14
devcpp,5,112,2024,11,06,14,14
WindowsTerminal,31,1,2024,11,06,14,15
devcpp,40,116,2024,11,06,14,15
SysDefault,0,1,2024,11,06,14,15
WindowsTerminal,51,3,2024,11,06,14,16
devcpp,58,35,2024,11,06,14,16
devcpp,40,21,2024,11,06,14,17
WindowsTerminal,55,65,2024,11,06,14,18
devcpp,9,105,2024,11,06,14,18
WindowsTerminal,0,22,2024,11,06,14,19
explorer,0,1,2024,11,06,14,19
devcpp,18,31,2024,11,06,14,19
QQ,0,36,2024,11,06,14,19
SysDefault,0,7,2024,11,06,14,19
WindowsTerminal,40,39,2024,11,06,14,20
devcpp,0,3,2024,11,06,14,20
WindowsTerminal,29,1,2024,11,06,14,21
devcpp,12,14,2024,11,06,14,21
SysDefault,0,49,2024,11,06,14,21
WindowsTerminal,70,3,2024,11,06,14,22
devcpp,34,64,2024,11,06,14,22
WindowsTerminal,20,2,2024,11,06,14,23
explorer,0,1,2024,11,06,14,23
devcpp,51,84,2024,11,06,14,23
SysDefault,0,6,2024,11,06,14,23
devcpp,21,11,2024,11,06,14,24
msedge,0,1,2024,11,06,14,25
devcpp,2,2,2024,11,06,14,25
SysDefault,0,1,2024,11,06,14,25
msedge,2,21,2024,11,06,14,26
devcpp,0,0,2024,11,06,14,26
SysDefault,0,1,2024,11,06,14,26
msedge,0,2,2024,11,06,14,28
msedge,0,57,2024,11,06,14,32
devcpp,0,6,2024,11,06,14,32
msedge,0,191,2024,11,06,14,33
explorer,0,8,2024,11,06,14,33
devcpp,0,11,2024,11,06,14,33
SysDefault,0,2,2024,11,06,14,33
msedge,0,15,2024,11,06,14,34
devcpp,0,40,2024,11,06,14,34
SysDefault,0,1,2024,11,06,14,34
devcpp,27,53,2024,11,06,14,35
WindowsTerminal,4,4,2024,11,06,14,36
devcpp,12,119,2024,11,06,14,36
SysDefault,0,3,2024,11,06,14,36
WindowsTerminal,2,3,2024,11,06,14,37
devcpp,35,14,2024,11,06,14,37
SysDefault,0,4,2024,11,06,14,37
WindowsTerminal,1,1,2024,11,06,14,38
devcpp,0,157,2024,11,06,14,38
SysDefault,0,2,2024,11,06,14,38
devcpp,151,10,2024,11,06,14,39
WindowsTerminal,12,3,2024,11,06,14,40
devcpp,20,19,2024,11,06,14,40
WindowsTerminal,0,1,2024,11,06,14,42
devcpp,10,49,2024,11,06,14,42
WindowsTerminal,2,4,2024,11,06,14,43
explorer,0,1,2024,11,06,14,43
devcpp,8,88,2024,11,06,14,43
SysDefault,0,3,2024,11,06,14,43
WindowsTerminal,1,3,2024,11,06,14,44
explorer,0,2,2024,11,06,14,44
devcpp,9,55,2024,11,06,14,44
SysDefault,0,1,2024,11,06,14,44
WindowsTerminal,2,2,2024,11,06,14,45
devcpp,28,30,2024,11,06,14,45
devcpp,0,0,2024,11,06,14,46
msedge,13,2,2024,11,06,14,47
explorer,0,1,2024,11,06,14,47
devcpp,0,0,2024,11,06,14,47
msedge,0,1,2024,11,06,14,48
WindowsTerminal,2,1,2024,11,06,14,48
devcpp,0,55,2024,11,06,14,48
SysDefault,0,1,2024,11,06,14,48
devcpp,0,11,2024,11,06,14,49
WindowsTerminal,1,2,2024,11,06,14,50
devcpp,50,10,2024,11,06,14,50
SysDefault,0,1,2024,11,06,14,50
WindowsTerminal,10,10,2024,11,06,14,51
explorer,0,1,2024,11,06,14,51
devcpp,2,153,2024,11,06,14,51
SysDefault,0,9,2024,11,06,14,51
devcpp,55,26,2024,11,06,14,52
WindowsTerminal,4,3,2024,11,06,14,54
devcpp,19,8,2024,11,06,14,54
WindowsTerminal,3,3,2024,11,06,14,55
devcpp,2,26,2024,11,06,14,55
SysDefault,0,1,2024,11,06,14,55
WindowsTerminal,2,3,2024,11,06,14,56
explorer,0,1,2024,11,06,14,56
devcpp,24,66,2024,11,06,14,56
SysDefault,0,2,2024,11,06,14,56
WindowsTerminal,0,1,2024,11,06,14,57
devcpp,79,120,2024,11,06,14,57
SysDefault,0,1,2024,11,06,14,57
devcpp,0,37,2024,11,06,14,58
devcpp,0,20,2024,11,06,14,59
WindowsTerminal,3,3,2024,11,06,15,00
explorer,0,1,2024,11,06,15,00
devcpp,0,133,2024,11,06,15,00
SysDefault,0,2,2024,11,06,15,00
devcpp,0,100,2024,11,06,15,01
WindowsTerminal,1,3,2024,11,06,15,02
explorer,0,1,2024,11,06,15,02
devcpp,8,65,2024,11,06,15,02
SysDefault,0,2,2024,11,06,15,02
devcpp,20,8,2024,11,06,15,03
devcpp,5,1,2024,11,06,15,04
WindowsTerminal,69,1,2024,11,06,15,05
devcpp,15,2,2024,11,06,15,05
WindowsTerminal,7,5,2024,11,06,15,06
devcpp,59,14,2024,11,06,15,06
WindowsTerminal,4,5,2024,11,06,15,07
explorer,0,1,2024,11,06,15,07
devcpp,29,44,2024,11,06,15,07
SysDefault,0,1,2024,11,06,15,07
WindowsTerminal,1,1,2024,11,06,15,08
devcpp,69,10,2024,11,06,15,08
SysDefault,0,2,2024,11,06,15,08
devcpp,20,19,2024,11,06,15,09
devcpp,14,9,2024,11,06,15,10
devcpp,55,19,2024,11,06,15,11
WindowsTerminal,36,2,2024,11,06,15,12
devcpp,19,3,2024,11,06,15,12
SysDefault,0,2,2024,11,06,15,12
WindowsTerminal,5,6,2024,11,06,15,13
devcpp,32,23,2024,11,06,15,13
SysDefault,0,5,2024,11,06,15,13
devcpp,69,11,2024,11,06,15,14
WindowsTerminal,5,5,2024,11,06,15,15
explorer,0,1,2024,11,06,15,15
devcpp,34,29,2024,11,06,15,15
SysDefault,2,3,2024,11,06,15,15
WindowsTerminal,1,0,2024,11,06,15,16
devcpp,48,6,2024,11,06,15,16
SysDefault,0,1,2024,11,06,15,16
devcpp,0,15,2024,11,06,15,17
devcpp,0,11,2024,11,06,15,18
devcpp,29,23,2024,11,06,15,19
devcpp,17,9,2024,11,06,15,20
WindowsTerminal,0,12,2024,11,06,15,21
explorer,0,3,2024,11,06,15,21
devcpp,21,20,2024,11,06,15,21
SysDefault,0,1,2024,11,06,15,21
msedge,0,2,2024,11,06,15,22
devcpp,12,3,2024,11,06,15,22
SysDefault,0,3,2024,11,06,15,22
devcpp,0,2,2024,11,06,15,23
devcpp,29,25,2024,11,06,15,25
devcpp,93,0,2024,11,06,15,26
WindowsTerminal,37,1,2024,11,06,15,27
devcpp,12,4,2024,11,06,15,27
WindowsTerminal,4,6,2024,11,06,15,28
devcpp,47,46,2024,11,06,15,28
SysDefault,0,3,2024,11,06,15,28
devcpp,7,35,2024,11,06,15,29
WindowsTerminal,2,1,2024,11,06,15,30
devcpp,37,34,2024,11,06,15,30
SysDefault,0,1,2024,11,06,15,30
devcpp,20,6,2024,11,06,15,31
devcpp,1,0,2024,11,06,15,32
explorer,0,4,2024,11,06,15,33
devcpp,11,8,2024,11,06,15,33
QQ,0,2,2024,11,06,15,33
SysDefault,0,3,2024,11,06,15,33
ApplicationFrameHost,0,8,2024,11,06,15,34
SearchHost,6,1,2024,11,06,15,34
explorer,8,83,2024,11,06,15,34
Feishu,4,21,2024,11,06,15,34
QQ,7,16,2024,11,06,15,34
SysDefault,0,2,2024,11,06,15,34
ApplicationFrameHost,0,0,2024,11,06,15,35
explorer,0,4,2024,11,06,15,35
devcpp,0,16,2024,11,06,15,35
QQ,14,7,2024,11,06,15,35
SysDefault,3,11,2024,11,06,15,35
devcpp,0,1,2024,11,06,15,36
QQ,149,10,2024,11,06,15,36
SysDefault,0,16,2024,11,06,15,36
devcpp,0,1,2024,11,06,15,37
QQ,66,2,2024,11,06,15,37
SysDefault,0,1,2024,11,06,15,37
msedge,0,1,2024,11,06,15,38
devcpp,0,22,2024,11,06,15,38
Feishu,0,17,2024,11,06,15,38
SysDefault,0,2,2024,11,06,15,38
msedge,5,41,2024,11,06,15,39
Feishu,0,5,2024,11,06,15,39
msedge,5,35,2024,11,06,15,40
Feishu,0,2,2024,11,06,15,40
SysDefault,0,2,2024,11,06,15,40
msedge,0,25,2024,11,06,15,41
msiexec,4,6,2024,11,06,15,41
explorer,0,2,2024,11,06,15,41
QQ,104,1,2024,11,06,15,41
SysDefault,0,1,2024,11,06,15,41
msiexec,4,37,2024,11,06,15,42
explorer,0,1,2024,11,06,15,42
Feishu,0,1,2024,11,06,15,42
QQ,86,1,2024,11,06,15,42
SysDefault,0,7,2024,11,06,15,42
ApplicationFrameHost,0,1,2024,11,06,15,43
SystemPropertiesAdvanced,0,1,2024,11,06,15,43
msiexec,0,1,2024,11,06,15,43
explorer,0,6,2024,11,06,15,43
QQ,0,1,2024,11,06,15,43
SysDefault,0,7,2024,11,06,15,43
explorer,0,10,2024,11,06,15,44
QQ,130,1,2024,11,06,15,44
explorer,4,8,2024,11,06,15,45
QQ,87,2,2024,11,06,15,45
SysDefault,0,2,2024,11,06,15,45
msedge,1,4,2024,11,06,15,46
WindowsTerminal,13,15,2024,11,06,15,46
explorer,8,0,2024,11,06,15,46
QQ,96,4,2024,11,06,15,46
SysDefault,3,1,2024,11,06,15,46
msedge,0,23,2024,11,06,15,47
WindowsTerminal,3,3,2024,11,06,15,47
ShellExperienceHost,0,1,2024,11,06,15,47
explorer,0,2,2024,11,06,15,47
QQ,48,6,2024,11,06,15,47
SysDefault,0,4,2024,11,06,15,47
msedge,26,14,2024,11,06,15,48
devcpp,7,22,2024,11,06,15,48
QQ,72,7,2024,11,06,15,48
SysDefault,0,2,2024,11,06,15,48
msedge,0,1,2024,11,06,15,49
explorer,0,2,2024,11,06,15,49
devcpp,73,72,2024,11,06,15,49
Feishu,0,14,2024,11,06,15,49
SysDefault,0,2,2024,11,06,15,49
msedge,0,31,2024,11,06,15,50
devcpp,0,10,2024,11,06,15,50
Feishu,0,4,2024,11,06,15,50
SysDefault,0,6,2024,11,06,15,50
msedge,0,18,2024,11,06,15,51
devcpp,24,65,2024,11,06,15,51
msedge,16,14,2024,11,06,15,52
devcpp,93,0,2024,11,06,15,52
SysDefault,0,4,2024,11,06,15,52
devcpp,83,60,2024,11,06,15,53
devcpp,103,20,2024,11,06,15,54
msedge,0,1,2024,11,06,15,55
explorer,0,1,2024,11,06,15,55
devcpp,131,21,2024,11,06,15,55
SysDefault,0,2,2024,11,06,15,55
devcpp,92,6,2024,11,06,15,56
devcpp,149,1,2024,11,06,15,57
devcpp,116,0,2024,11,06,15,58
devcpp,70,13,2024,11,06,15,59
devcpp,200,2,2024,11,06,16,00
msedge,0,2,2024,11,06,16,01
devcpp,126,10,2024,11,06,16,01
SysDefault,0,1,2024,11,06,16,01
msedge,27,75,2024,11,06,16,02
explorer,0,1,2024,11,06,16,02
Feishu,0,9,2024,11,06,16,02
SysDefault,0,2,2024,11,06,16,02
msedge,37,33,2024,11,06,16,03
devcpp,0,30,2024,11,06,16,03
Feishu,0,2,2024,11,06,16,03
WindowsTerminal,10,0,2024,11,06,16,04
devcpp,19,67,2024,11,06,16,04
SysDefault,0,2,2024,11,06,16,04
WindowsTerminal,9,2,2024,11,06,16,05
ApplicationFrameHost,0,1,2024,11,06,16,05
devcpp,5,56,2024,11,06,16,05
SysDefault,0,4,2024,11,06,16,05
WindowsTerminal,13,18,2024,11,06,16,06
explorer,0,32,2024,11,06,16,06
devcpp,4,26,2024,11,06,16,06
SysDefault,0,7,2024,11,06,16,06
WindowsTerminal,10,0,2024,11,06,16,07
explorer,9,5,2024,11,06,16,07
devcpp,4,21,2024,11,06,16,07
QQ,93,2,2024,11,06,16,07
SysDefault,0,6,2024,11,06,16,07
Notepad,0,23,2024,11,06,16,08
WindowsTerminal,18,39,2024,11,06,16,08
explorer,0,2,2024,11,06,16,08
devcpp,23,20,2024,11,06,16,08
SysDefault,0,7,2024,11,06,16,08
msedge,0,1,2024,11,06,16,09
WindowsTerminal,40,0,2024,11,06,16,09
explorer,0,6,2024,11,06,16,09
devcpp,5,7,2024,11,06,16,09
